Time,Raw Value
281.2163846,3440
281.217942161,3424
281.219488963,3424
281.221041839,3424
281.222595307,3440
281.224151887,3456
281.225701281,3424
281.227240102,3424
281.228786644,3424
281.230337779,3424
281.231891766,3424
281.233441939,3424
281.234984574,3440
281.236542227,3456
281.238091844,3440
281.23964209,3440
281.241196892,3440
281.242752398,3440
281.244259403,3440
281.245808927,3440
281.247358525,3424
281.248904327,3440
281.250451111,3424
281.251996987,3440
281.253541307,3424
281.255092701,3424
281.256642411,3440
281.258194842,3408
281.259732199,3440
281.261286168,3424
281.262840766,3440
281.264383772,3456
281.265930055,3440
281.26747519,3440
281.269016936,3440
281.270571201,3456
281.272128633,3424
281.273678731,3424
281.275227736,3440
281.276776057,3440
281.278327951,3456
281.279814605,3440
281.281379277,3456
281.28294082,3440
281.284480251,3440
281.290807348,3440
281.297818595,3424
281.300841143,3456
281.302403056,3456
281.303965895,3440
281.305522382,3440
281.307095443,3440
281.308654338,3440
281.310231214,3456
281.311804293,3440
281.313359817,3440
281.314913527,3456
281.316496643,3424
281.318061427,3440
281.319622599,3424
281.321183475,3440
281.322757129,3424
281.324333875,3440
281.325884362,3424
281.327551016,3424
281.32910117,3440
281.330666805,3440
281.332224163,3456
281.333770557,3440
281.335311452,3424
281.336863216,3424
281.338397203,3440
281.339937616,3440
281.341476733,3424
281.343024553,3424
281.344573855,3424
281.346129935,3424
281.347687866,3440
281.349245057,3424
281.350808988,3424
281.352378161,3440
281.353925092,3440
281.355486209,3424
281.357044955,3440
281.358611294,3440
281.360164503,3440
281.361716824,3440
281.363232107,3472
281.364791724,3424
281.366348507,3424
281.367905309,3440
281.369456926,3440
281.371008024,3440
281.3725574,3440
281.374120905,3424
281.375670911,3440
281.377245454,3440
281.378819367,3440
281.380381557,3424
281.381928637,3440
281.383463661,3472
281.385002259,3440
281.39178908,3440
281.397768638,3424
281.401763319,3440
281.403348362,3424
281.404916071,3440
281.406475225,3440
281.408031453,3440
281.409601903,3424
281.411117353,3440
281.412681469,3424
281.414250049,3424
281.415805055,3440
281.417363023,3440
281.418942584,3440
281.42050659,3440
281.422063151,3440
281.42363862,3440
281.425200329,3424
281.42676352,3424
281.428333562,3424
281.429905587,3440
281.431478777,3440
281.433041079,3424
281.434610659,3424
281.436176016,3440
281.437751874,3440
281.439313176,3456
281.440877422,3408
281.442452317,3440
281.444031619,3440
281.445612828,3424
281.447150945,3440
281.44872508,3440
281.450291178,3456
281.451856961,3424
281.453438652,3424
281.455010639,3440
281.456577071,3440
281.458155428,3456
281.459726804,3440
281.461299736,3440
281.462862334,3408
281.464425229,3424
281.46599329,3440
281.467577999,3424
281.46915369,3440
281.47072127,3456
281.472287053,3440
281.473842411,3456
281.475419657,3440
281.476990218,3424
281.478571131,3424
281.480138341,3440
281.481704235,3424
281.483214129,3424
281.490815675,3424
281.496906252,3440
281.500788211,3424
281.502333698,3424
281.503870092,3440
281.505420968,3440
281.50697127,3424
281.50851622,3424
281.510058855,3456
281.511602879,3424
281.513148774,3424
281.514699705,3424
281.51624884,3424
281.517792086,3440
281.519334796,3424
281.520884116,3440
281.522430307,3456
281.523985738,3424
281.52554417,3456
281.527083731,3424
281.528634773,3440
281.530286483,3424
281.531830266,3424
281.53338455,3440
281.534929296,3424
281.536479894,3424
281.538026474,3424
281.539570757,3440
281.541131244,3440
281.542678583,3440
281.544231014,3440
281.545780464,3440
281.547333044,3440
281.548871938,3440
281.550412129,3440
281.551947783,3424
281.553492511,3440
281.555032127,3440
281.556576725,3440
281.558123972,3424
281.559660885,3440
281.561208779,3424
281.562743562,3424
281.564288679,3424
281.565779888,3456
281.567330801,3440
281.568883029,3424
281.570430423,3440
281.571969929,3424
281.573518842,3440
281.575062254,3424
281.576607464,3424
281.578145506,3456
281.579686641,3424
281.581236647,3440
281.582784041,3424
281.584330491,3424
281.590804144,3424
281.596813406,3424
281.600769661,3440
281.602321834,3424
281.603894524,3424
281.605467789,3424
281.607034221,3440
281.608610078,3424
281.61018464,3424
281.611746108,3424
281.613274225,3440
281.614853286,3424
281.616420977,3424
281.618000779,3424
281.619575673,3424
281.621158049,3440
281.622728666,3440
281.624321838,3424
281.625888714,3424
281.627460479,3456
281.629040003,3424
281.630606305,3424
281.632186774,3440
281.633751131,3440
281.635322285,3440
281.636894846,3424
281.638455204,3440
281.640028302,3440
281.641591196,3424
281.643162295,3440
281.644733152,3440
281.64630575,3424
281.647870719,3424
281.649531299,3440
281.651090842,3440
281.652659773,3440
281.654228316,3424
281.655797377,3440
281.657356623,3440
281.65890611,3456
281.660470264,3424
281.662021233,3424
281.663575886,3424
281.665123114,3424
281.666688416,3440
281.668268422,3424
281.669834853,3424
281.671406988,3440
281.67297979,3424
281.674535407,3440
281.676093524,3440
281.677665807,3440
281.679244368,3440
281.680816726,3440
281.682393194,3440
281.68396307,3440
281.685472391,3440
281.691829024,3424
281.697886713,3424
281.701775319,3440
281.703318232,3408
281.704881479,3440
281.706416984,3424
281.70797336,3440
281.709513773,3456
281.711073205,3440
281.712612173,3424
281.714159864,3440
281.715699128,3424
281.717245504,3440
281.71878788,3440
281.72033909,3424
281.721883021,3424
281.723428545,3440
281.724977995,3440
281.726522741,3424
281.728069321,3424
281.729612789,3440
281.73116561,3424
281.732670393,3456
281.734210343,3424
281.735746608,3440
281.737293872,3440
281.738834193,3440
281.740386069,3424
281.741942037,3440
281.743483024,3424
281.745025789,3424
281.746580332,3440
281.748133819,3440
281.74967338,3424
281.751226552,3440
281.752800409,3440
281.754352915,3424
281.755910365,3440
281.757469352,3440
281.759020173,3424
281.760567715,3424
281.762112776,3456
281.763658374,3424
281.765193972,3440
281.766749182,3424
281.768253113,3440
281.769797693,3440
281.771354902,3440
281.772914463,3424
281.774463246,3440
281.776007993,3424
281.777555831,3440
281.779111411,3440
281.780648065,3440
281.782189144,3424
281.783735965,3424
281.785298952,3440
281.79181279,3440
281.797913886,3456
281.801786048,3424
281.803335887,3440
281.804892207,3440
281.80644425,3440
281.808007237,3440
281.809559798,3440
281.811119859,3440
281.812676254,3408
281.814343871,3440
281.815916173,3424
281.817477623,3424
281.819046313,3440
281.82060543,3440
281.822172639,3440
281.823748664,3456
281.825335317,3424
281.826909897,3424
281.828482329,3440
281.830053223,3440
281.831616692,3424
281.83318179,3424
281.834751647,3440
281.836331264,3440
281.837908177,3440
281.839469461,3440
281.841031207,3424
281.842590194,3440
281.844167422,3440
281.845734853,3408
281.847307322,3440
281.848878531,3424
281.850394407,3440
281.851969931,3440
281.853536844,3472
281.855098646,3424
281.856664503,3440
281.858240694,3424
281.85981407,3440
281.861386631,3440
281.862958026,3440
281.864534532,3424
281.86609963,3424
281.867676135,3424
281.869245771,3440
281.870820739,3440
281.872395689,3424
281.873966399,3424
281.875532441,3440
281.877109317,3440
281.878684841,3440
281.880247551,3424
281.881826093,3456
281.883407988,3456
281.884984734,3440
281.891975167,3440
281.897783465,3440
281.901805369,3424
281.9033623,3424
281.904905102,3456
281.906445756,3424
281.908008076,3440
281.909550267,3424
281.911098383,3424
281.912646111,3456
281.914186191,3424
281.915727381,3440
281.917286905,3424
281.918833504,3440
281.920376453,3424
281.921938366,3440
281.923483742,3424
281.925028378,3424
281.926562661,3424
281.928130278,3440
281.92967469,3440
281.931214992,3424
281.932759942,3440
281.934467208,3424
281.93600975,3440
281.9375512,3440
281.939093039,3440
281.940651711,3424
281.942203865,3424
281.943761685,3440
281.945322654,3440
281.946884437,3424
281.94844535,3424
281.950000708,3440
281.951540583,3440
281.953082756,3424
281.954617243,3440
281.956168433,3424
281.957714735,3440
281.959262722,3440
281.96081995,3408
281.962357844,3440
281.963908813,3424
281.965461633,3424
281.967008361,3424
281.968559274,3440
281.970054539,3424
281.971607896,3424
281.973150216,3472
281.974699685,3440
281.976278042,3440
281.977827789,3424
281.979373961,3440
281.980936707,3440
281.98247649,3424
281.984020088,3424
281.985568112,3440
281.987103822,3440
281.988652124,3440
281.994866035,3440
282.000919445,3424
282.004797607,3440
282.006365983,3440
282.00793697,3424
282.009410716,3424
282.010983296,3440
282.01256069,3440
282.01412627,3456
282.01571685,3424
282.017232485,3424
282.018791472,3424
282.020361867,3424
282.021935539,3440
282.023506952,3440
282.025073606,3456
282.026646556,3424
282.028223821,3440
282.029797808,3424
282.031368869,3440
282.032951486,3424
282.034527473,3440
282.036095015,3440
282.03767354,3440
282.039239064,3440
282.040815014,3440
282.042379816,3424
282.043954932,3440
282.045523364,3424
282.04709461,3440
282.048660745,3440
282.050227288,3424
282.051782608,3424
282.053305762,3440
282.054860212,3440
282.056409347,3440
282.057972501,3440
282.05952471,3424
282.061110901,3424
282.062682592,3456
282.06425632,3440
282.06583614,3424
282.067414405,3440
282.068994096,3440
282.070560027,3440
282.072141589,3440
282.073725872,3440
282.07529997,3424
282.076868754,3424
282.078437278,3424
282.079998987,3472
282.081586048,3440
282.083160739,3456
282.084736782,3440
282.086304713,3440
282.093935426,3424
282.099921855,3440
282.103817702,3424
282.105368337,3440
282.106925713,3424
282.108488015,3392
282.110024872,3424
282.111595508,3440
282.113151995,3424
282.114712722,3440
282.116265061,3424
282.117823937,3440
282.119386572,3440
282.120933078,3424
282.122478602,3424
282.124037904,3440
282.125587002,3440
282.127141637,3440
282.128700161,3424
282.130246796,3440
282.131804524,3456
282.133363048,3440
282.134922998,3440
282.136443059,3424
282.137996324,3424
282.139545922,3456
282.141101298,3440
282.142659896,3424
282.144232791,3440
282.145762259,3424
282.147300913,3424
282.148860511,3440
282.150415609,3440
282.151981337,3440
282.15353412,3440
282.155082607,3424
282.156654724,3440
282.158196822,3440
282.159738976,3424
282.161294963,3440
282.162867543,3440
282.164440937,3424
282.166004295,3440
282.167576097,3440
282.169140547,3440
282.170691774,3424
282.172213039,3440
282.173757008,3424
282.175303087,3424
282.176865648,3424
282.178421709,3440
282.179991197,3440
282.181557739,3424
282.183129671,3440
282.184692047,3424
282.191915572,3424
282.198706838,3440
282.201839645,3440
282.203410502,3424
282.204956138,3424
282.20652494,3456
282.208094334,3440
282.209659784,3424
282.211208456,3440
282.212761499,3424
282.21432706,3440
282.215889695,3456
282.217443793,3440
282.218995206,3472
282.22051023,3424
282.222061995,3424
282.223616445,3440
282.22516308,3424
282.226712938,3424
282.228269962,3424
282.229827486,3440
282.231375843,3440
282.232927478,3424
282.234486002,3424
282.236030434,3424
282.237582439,3440
282.239125389,3424
282.240669691,3424
282.242232345,3440
282.243789036,3440
282.245350912,3408
282.246916047,3424
282.248472201,3424
282.250022132,3456
282.251573601,3424
282.25313718,3440
282.254694167,3456
282.256359562,3440
282.257905586,3440
282.259449573,3440
282.261000708,3440
282.262551529,3440
282.26410746,3456
282.265655855,3424
282.267211286,3424
282.268772588,3456
282.270324353,3424
282.271875247,3424
282.273432216,3440
282.274979036,3424
282.276524745,3424
282.27806964,3440
282.279636942,3440
282.28119554,3440
282.282746712,3440
282.284294847,3424
282.291893634,3424
282.297904526,3440
282.301823799,3440
282.303389582,3440
282.304905032,3440
282.306468501,3424
282.308022636,3440
282.309560808,3424
282.311107313,3424
282.312654689,3440
282.314211232,3408
282.315762126,3440
282.317304299,3456
282.318851304,3440
282.320423958,3440
282.321976519,3440
282.32352295,3440
282.325062974,3440
282.326599443,3440
282.328149948,3440
282.32970775,3440
282.331264256,3424
282.33282078,3440
282.334374786,3424
282.335921698,3440
282.33746276,3440
282.339006524,3440
282.340508585,3456
282.342065906,3440
282.343615504,3440
282.345165046,3440
282.34670583,3440
282.348244965,3424
282.349801896,3424
282.351337439,3440
282.352897815,3440
282.35444045,3440
282.356016215,3424
282.357558757,3424
282.359101541,3424
282.360657991,3424
282.362216441,3440
282.363774557,3456
282.365325211,3440
282.366872346,3440
282.368416611,3424
282.36996632,3440
282.371509844,3440
282.373075905,3424
282.3746308,3424
282.376133787,3440
282.377701477,3440
282.37927252,3440
282.380837878,3424
282.382394179,3424
282.383943889,3424
282.390855117,3440
282.396908157,3424
282.40082819,3424
282.402382806,3440
282.40393796,3440
282.405493262,3424
282.407049342,3424
282.408624273,3440
282.410177723,3456
282.411731136,3424
282.413289308,3424
282.414847462,3424
282.416394245,3440
282.417951529,3424
282.419385664,3424
282.420958614,3440
282.422517656,3440
282.424057754,3456
282.425614964,3440
282.427163951,3440
282.428713938,3440
282.430275536,3440
282.431831264,3424
282.433374436,3408
282.434929238,3440
282.436483836,3424
282.438038008,3440
282.439597254,3440
282.44115063,3456
282.442697339,3440
282.444244789,3440
282.445805425,3424
282.447358597,3424
282.448922917,3440
282.450476904,3440
282.452022021,3424
282.453575119,3424
282.455120365,3440
282.456666056,3424
282.458326395,3440
282.459874734,3424
282.46143011,3424
282.462988023,3424
282.464532603,3440
282.466080127,3440
282.467625929,3440
282.469173175,3456
282.470716884,3440
282.472281593,3424
282.473830173,3456
282.475373197,3440
282.476922999,3424
282.478469838,3440
282.480027399,3440
282.481576441,3424
282.483122521,3440
282.484685193,3440
282.4918572,3440
282.497946648,3424
282.501820977,3424
282.503353334,3424
282.504932581,3424
282.506442641,3440
282.508006092,3424
282.509547078,3424
282.511113121,3440
282.512655479,3440
282.514207651,3440
282.515767934,3424
282.51731668,3424
282.518865501,3440
282.52041934,3440
282.521958753,3440
282.523517221,3440
282.525053838,3424
282.526594269,3424
282.528145701,3424
282.529690225,3440
282.531226934,3408
282.532767328,3456
282.534321704,3424
282.535858543,3424
282.537405937,3456
282.538944258,3440
282.540506948,3456
282.542003287,3440
282.543569404,3440
282.545109539,3424
282.546657211,3424
282.548199846,3424
282.549745352,3440
282.551311598,3424
282.552871159,3424
282.554419535,3440
282.555965652,3424
282.557511435,3424
282.559049793,3424
282.560598891,3424
282.562148785,3408
282.56371268,3424
282.565255685,3424
282.566815061,3424
282.568375141,3440
282.569911591,3424
282.571453633,3424
282.573009491,3424
282.574559996,3424
282.576116668,3424
282.577766804,3424
282.579315087,3424
282.580855796,3424
282.582400209,3440
282.583944159,3440
282.590844165,3424
282.596915724,3440
282.600826257,3456
282.602375873,3424
282.603919416,3408
282.605462903,3440
282.60701952,3424
282.608570747,3440
282.610121957,3440
282.611660999,3440
282.613207653,3456
282.614751844,3456
282.616294682,3440
282.617843058,3440
282.61939273,3440
282.620942699,3440
282.622490316,3440
282.624060062,3440
282.625577179,3440
282.62712398,3424
282.628682967,3440
282.630227991,3440
282.631785479,3440
282.633347132,3456
282.634900045,3440
282.636478106,3440
282.638033056,3424
282.63958308,3440
282.641127234,3440
282.642681462,3440
282.644231116,3456
282.64578914,3424
282.647342719,3424
282.648898669,3424
282.650466212,3440
282.652016847,3440
282.653571056,3424
282.655110395,3440
282.656659475,3424
282.658203388,3424
282.659751986,3440
282.661266417,3408
282.662821627,3424
282.664374373,3440
282.665938508,3424
282.667484847,3424
282.669045612,3424
282.670603451,3440
282.672174641,3440
282.67372924,3424
282.675292097,3440
282.676856899,3440
282.678430571,3424
282.679989095,3424
282.681553471,3440
282.683132718,3424
282.684697094,3440
282.69189036,3440
282.697939178,3440
282.701843673,3424
282.703400123,3424
282.704941925,3456
282.706496079,3424
282.708043492,3440
282.709555275,3424
282.711116855,3440
282.712673194,3424
282.714238903,3440
282.715795686,3440
282.717341562,3424
282.718896123,3424
282.720435777,3440
282.721983505,3424
282.723522714,3440
282.725091923,3440
282.726624281,3424
282.728166416,3440
282.729718625,3440
282.731278612,3440
282.732828747,3424
282.734381308,3440
282.735920962,3440
282.737454745,3440
282.739000603,3408
282.740558127,3424
282.742097947,3456
282.743767805,3424
282.745307403,3440
282.746859094,3424
282.748400544,3440
282.749948845,3440
282.751499036,3440
282.753050208,3440
282.754607751,3440
282.756159257,3440
282.757716966,3440
282.759272805,3424
282.76083031,3440
282.762371149,3424
282.76393634,3424
282.765476771,3440
282.767035851,3440
282.768579171,3424
282.770122843,3424
282.771664886,3440
282.773208595,3440
282.774758619,3456
282.776309625,3440
282.777855445,3440
282.779351543,3424
282.780895104,3456
282.782432184,3440
282.783987467,3424
282.785544658,3408
282.791831532,3440
282.797929628,3424
282.801841994,3424
282.803405666,3440
282.804965968,3424
282.806527177,3440
282.808093313,3424
282.809648189,3424
282.811211657,3440
282.812785218,3456
282.814349576,3440
282.815913711,3440
282.817466216,3440
282.819021222,3440
282.820571913,3424
282.822115511,3424
282.823665313,3424
282.825228911,3440
282.82673062,3424
282.828297755,3440
282.829855224,3424
282.8314176,3424
282.832977179,3440
282.834529759,3440
282.836099542,3440
282.837655603,3440
282.839205794,3440
282.840777392,3424
282.842334694,3424
282.843884885,3424
282.845434261,3424
282.846985044,3424
282.848553068,3440
282.850114592,3440
282.851668394,3424
282.853214566,3424
282.854766331,3440
282.856318614,3424
282.857875064,3440
282.859418514,3424
282.86097065,3424
282.862641507,3424
282.864189624,3440
282.865751481,3424
282.867299191,3424
282.868855067,3440
282.870413887,3456
282.871976874,3440
282.873535491,3456
282.875106867,3424
282.876675132,3440
282.878227174,3440
282.879788291,3456
282.881347482,3440
282.882913691,3424
282.884484585,3424
282.891870056,3456
282.897938652,3440
282.901841166,3424
282.90339906,3456
282.904960695,3440
282.906520997,3440
282.908055207,3424
282.909602286,3424
282.911148866,3424
282.912696149,3440
282.914239173,3440
282.915780216,3440
282.917335832,3440
282.918873541,3440
282.920415936,3440
282.921962904,3424
282.923510558,3424
282.925054045,3440
282.92659918,3440
282.928152815,3408
282.929703969,3440
282.931239993,3424
282.93279335,3440
282.934328486,3424
282.935869806,3440
282.937411385,3440
282.938966984,3424
282.94051373,3424
282.942065476,3440
282.943617037,3440
282.945155746,3440
282.946670011,3456
282.948225035,3440
282.949772596,3424
282.951326305,3424
282.952901052,3440
282.954458539,3424
282.956009711,3424
282.957553809,3408
282.959114167,3440
282.960654061,3440
282.962199437,3440
282.963748091,3440
282.965295337,3424
282.966832935,3424
282.968381755,3456
282.969923113,3424
282.971465748,3424
282.973002253,3440
282.974540518,3440
282.976090338,3440
282.977630622,3440
282.979176849,3440
282.980719799,3440
282.982221471,3424
282.983768532,3424
282.985311316,3440
282.986852117,3440
282.993895328,3424
282.99993722,3424
283.003830252,3424
283.005394406,3440
283.006939837,3456
283.008485991,3456
283.010043867,3424
283.011599798,3440
283.013152378,3440
283.014700624,3440
283.016248278,3456
283.017798043,3424
283.019337974,3440
283.020896646,3424
283.022439115,3440
283.023993065,3424
283.025539033,3424
283.027100983,3440
283.028773082,3424
283.030326328,3424
283.031871186,3440
283.033420413,3440
283.034964104,3424
283.036507202,3440
283.038043356,3424
283.03958788,3424
283.041135478,3424
283.042676891,3424
283.044225452,3440
283.045761846,3408
283.047305426,3424
283.048847191,3456
283.050384104,3440
283.051933183,3424
283.053480818,3440
283.05503562,3440
283.056580663,3440
283.058122242,3424
283.059678137,3440
283.061232883,3440
283.062797889,3424
283.064285672,3440
283.065838881,3424
283.067386553,3424
283.068931059,3440
283.070489046,3424
283.07203244,3456
283.073576686,3424
283.075125618,3440
283.076676197,3440
283.078228073,3424
283.079778338,3440
283.081332862,3440
283.082883127,3424
283.084432392,3440
283.091866066,3440
283.09794257,3440
283.101852047,3424
283.103417052,3424
283.104999502,3440
283.10656273,3440
283.108132995,3424
283.109701612,3440
283.111266302,3424
283.112786549,3424
283.114357258,3440
283.115924893,3440
283.117493491,3424
283.119051441,3440
283.120630521,3440
283.122205749,3440
283.123781366,3440
283.125353427,3424
283.12693084,3440
283.12849479,3424
283.130056647,3440
283.131624023,3440
283.133200233,3424
283.134774683,3440
283.136343688,3424
283.13791486,3440
283.139487366,3440
283.14107015,3424
283.142647137,3440
283.144212253,3440
283.145769685,3424
283.147339931,3440
283.149010474,3456
283.150570406,3440
283.152136689,3424
283.15370275,3440
283.155270496,3424
283.156839576,3424
283.158404989,3440
283.159968995,3440
283.161537334,3424
283.163112543,3424
283.164682178,3424
283.166251962,3440
283.167829671,3440
283.169392806,3440
283.170960997,3424
283.172529984,3424
283.174095138,3440
283.175661125,3424
283.177228834,3440
283.178785006,3440
283.180360845,3424
283.181935684,3440
283.183493282,3440
283.185000214,3424
283.191883368,3456
283.197910278,3424
283.201884015,3440
283.203464169,3440
283.205039933,3424
283.206605069,3440
283.208176908,3440
283.209747506,3424
283.211319585,3424
283.212880554,3472
283.214451393,3424
283.216037454,3424
283.217600386,3424
283.219153039,3424
283.220718119,3424
283.222276921,3440
283.223845649,3440
283.225427117,3440
283.226998012,3440
283.228563888,3424
283.230128486,3424
283.231705306,3424
283.23322259,3440
283.234783632,3440
283.236351286,3424
283.23791168,3440
283.239481242,3424
283.24104084,3456
283.24259429,3440
283.244168055,3440
283.245725393,3440
283.24727964,3440
283.248843164,3424
283.250395632,3440
283.25195736,3440
283.253523051,3440
283.255087408,3440
283.256652766,3424
283.258231383,3456
283.259795796,3440
283.26135882,3440
283.26292364,3456
283.264498183,3424
283.266064188,3424
283.267753954,3424
283.269322533,3424
283.270888057,3424
283.272455933,3440
283.274031717,3408
283.275606222,3408
283.277160765,3424
283.278719419,3440
283.28028585,3424
283.281849893,3424
283.283423769,3456
283.2850022,3424
283.291864892,3424
283.297951302,3440
283.301870687,3424
283.303426637,3424
283.304986142,3440
283.306551388,3440
283.308126727,3440
283.309686566,3440
283.311257979,3424
283.31283454,3440
283.314396583,3440
283.315906792,3440
283.317479372,3440
283.319040248,3424
283.320593939,3424
283.322145944,3424
283.323690801,3440
283.325255214,3424
283.326801331,3440
283.328360411,3440
283.329920713,3424
283.331476181,3424
283.333036872,3440
283.334587229,3424
283.336134587,3424
283.337693203,3424
283.33924445,3440
283.340788418,3440
283.342342424,3440
283.343906392,3440
283.345476046,3424
283.347030237,3440
283.34859139,3440
283.350142063,3424
283.351651735,3456
283.353206555,3440
283.354765135,3424
283.356313399,3440
283.357871164,3424
283.359426855,3440
283.360989342,3456
283.36255007,3424
283.364113131,3440
283.365667229,3424
283.367228753,3440
283.368785611,3424
283.370332357,3456
283.371894325,3440
283.373457461,3440
283.375014207,3424
283.376580675,3440
283.378145348,3456
283.37971665,3440
283.381267211,3456
283.382825531,3440
283.384378611,3440
283.390878541,3440
283.39703786,3440
283.400838892,3440
283.402413212,3440
283.403985329,3424
283.405551723,3440
283.407125951,3424
283.408696272,3440
283.410265907,3440
283.411845487,3424
283.413420214,3440
283.41499472,3440
283.416559911,3440
283.418131287,3440
283.4196967,3440
283.421266242,3424
283.422828915,3424
283.424413124,3456
283.425990444,3440
283.427558691,3424
283.429132067,3440
283.43068948,3424
283.432246059,3440
283.433814009,3424
283.435336867,3424
283.436901206,3440
283.43847123,3440
283.440046254,3456
283.441607722,3424
283.443171691,3440
283.444727826,3456
283.446286647,3440
283.447852911,3440
283.449433417,3424
283.451009293,3424
283.452589039,3440
283.454178471,3424
283.455753365,3424
283.457324167,3440
283.458896266,3424
283.460452475,3440
283.46202661,3440
283.463605116,3424
283.465173029,3424
283.466761016,3424
283.468335781,3440
283.469906546,3424
283.471420051,3424
283.472999797,3440
283.474567766,3456
283.476136401,3424
283.477711388,3424
283.479279912,3424
283.48086227,3440
283.482431961,3424
283.483990281,3440
283.490911435,3440
283.496964179,3424
283.500856823,3456
283.502421032,3424
283.503976667,3440
283.505530191,3456
283.50708303,3440
283.50864648,3440
283.510205893,3424
283.511761065,3424
283.513334367,3424
283.51488754,3440
283.516445619,3440
283.518003828,3424
283.519512871,3424
283.521081728,3440
283.522644697,3424
283.524213684,3440
283.52577843,3440
283.527337177,3424
283.528900423,3424
283.530460447,3440
283.532023249,3456
283.533594995,3440
283.535175056,3424
283.536742395,3440
283.538312957,3440
283.539886777,3440
283.541470634,3440
283.543031066,3424
283.544600016,3440
283.546171114,3440
283.547755435,3440
283.549326959,3424
283.550905835,3440
283.552478026,3424
283.55415442,3424
283.555716945,3408
283.557288098,3440
283.558852419,3440
283.560416813,3456
283.561980356,3424
283.563542658,3424
283.5651097,3424
283.566677428,3424
283.568234193,3440
283.569796754,3424
283.571348667,3440
283.572887691,3440
283.574433178,3440
283.576010832,3424
283.577574171,3440
283.579149602,3424
283.580713923,3440
283.582284169,3440
283.583830286,3456
283.585388828,3440
283.591901685,3424
283.597940262,3424
283.601987758,3440
283.603575856,3440
283.605155806,3440
283.606737775,3440
283.608328503,3440
283.609906601,3424
283.611483107,3424
283.613065186,3440
283.614636099,3440
283.616211901,3440
283.617779962,3456
283.619353561,3424
283.620930585,3424
283.622510961,3424
283.624075892,3424
283.625644546,3440
283.627220922,3424
283.628783761,3440
283.630354563,3440
283.631922791,3440
283.633492537,3440
283.635056802,3440
283.636613678,3424
283.638294591,3424
283.639864912,3440
283.641440417,3440
283.643011034,3440
283.644570521,3440
283.646141878,3424
283.647722032,3440
283.649293223,3440
283.650860581,3440
283.652424549,3440
283.653999555,3440
283.655571042,3424
283.65713877,3440
283.658703923,3440
283.660273281,3440
283.661834286,3440
283.663395551,3440
283.664955575,3440
283.66652434,3440
283.668098198,3440
283.669674925,3456
283.671249801,3440
283.672809363,3424
283.674321609,3424
283.675903244,3440
283.67747649,3440
283.679046014,3424
283.680612113,3424
283.682184692,3424
283.683752161,3456
283.685315278,3424
283.691908227,3440
283.697954045,3424
283.701872466,3440
283.703423583,3440
283.704972292,3440
283.706530724,3440
283.708095989,3424
283.709650439,3440
283.711197629,3424
283.712762709,3424
283.714323214,3424
283.715878961,3440
283.71742467,3440
283.718982805,3424
283.720550477,3440
283.722070353,3424
283.723641896,3440
283.725210753,3424
283.726772185,3424
283.72834169,3440
283.729913678,3440
283.731476035,3424
283.733034522,3440
283.734579787,3424
283.736125607,3440
283.737691668,3440
283.739246581,3440
283.740823309,3440
283.742389833,3424
283.743945376,3424
283.745501844,3440
283.747056276,3424
283.748612337,3440
283.750174083,3456
283.751731385,3424
283.753285594,3440
283.75483597,3424
283.75649355,3424
283.758047463,3424
283.759592913,3424
283.761149567,3424
283.76270298,3440
283.764252133,3424
283.76580112,3440
283.767358145,3424
